"nom";"adresse";"latitude";"longitude";"id";"image"
"26 rue de Molsheim";"26 rue de Molsheim";"48.5767021";"7.7322704";"5502";"92817"
"25 rue de Molsheim";"25 rue de Molsheim";"48.5761244";"7.7317039";"5503";"92817"
"25 Rue Beethoven";"25 Rue Beethoven";"48.5873776";"7.7734266";"5504";"92817"
"15 Rue Beethoven";"15 Rue Beethoven";"48.58702649709037";"7.773256301879883";"5505";"92817"
"9 Rue Beethoven";"9 Rue Beethoven";"48.5862249";"7.7729238";"5506";"92817"
"33 quai Mullenheim";"33 quai Mullenheim";"48.592026923045694";"7.765869498252869";"5507";"92817"
"34 quai Mullenheim";"34 quai Mullenheim";"48.592182152760294";"7.7659231424331665";"5508";"92817"
"18 rue de Mundolsheim";"18 rue de Mundolsheim";"48.6028927";"7.7401424";"5509";"92817"
"24 quai Mullenheim";"24 quai Mullenheim";"48.59060499666864";"7.764142155647278";"5510";"92817"
"25 quai Mullenheim";"25 quai Mullenheim";"48.59067063856763";"7.764244079589844";"5511";"92817"
"5 rue Daniel-Hirtz";"5 rue Daniel-Hirtz";"48.59018453167149";"7.770112752914429";"5512";"92817"
"21 rue du General Uhrich";"21 rue du General Uhrich";"48.59346300145978";"7.767629027366638";"5513";"92817"
"11 Rue Beethoven";"11 Rue Beethoven";"48.58680649182252";"7.773159742355347";"5514";"92817"
"8 rue Schwilgué";"8 rue Schwilgué";"48.588298605544196";"7.761510908603668";"5515";"92817"
"8 rue Schwilgué";"8 a rue Schwilgué";"48.58833586346809";"7.761296331882477";"5516";"92817"
"6 rue de Saint Quentin";"6 rue de Saint Quentin";"48.5859572";"7.7784117";"5517";"92817"
"67 route de Hôpital";"67 route de l' Hôpital";"48.56908582637602";"7.75160551071167";"5519";"78675"
"280 Avenue de Colmar";"280 Avenue de Colmar";"48.55189869312869";"7.742486000061035";"5520";NULL
"20 rue des Couples";"20 rue des Couples";"48.5788583";"7.7536623";"5521";"92817"
"2 rue du Coq";"2 rue du Coq";"48.5816677";"7.7406659";"5522";"92817"
"17 rue du Général de Gaulle";"17 rue du Général de Gaulle";"48.5995044";"7.7398068";"5523";"2930"
"7 route des Romains";"7 route des Romains";"48.58023960336785";"7.72114634513855";"5524";"34282"
"4 route des Romains";"4 route des Romains";"48.58050754769297";"7.72102564573288";"5525";"92817"
"4 rue des Couples";"4 rue des Couples";"48.5794371";"7.7518778";"5526";"92817"
"4 rue Schwilgué";"4 rue Schwilgué";"48.58815312195919";"7.761199772357941";"5527";"92817"
"10 rue des Roses";"10 rue des Roses";"48.5691031";"7.7599866";"5530";"92817"
"5 rue Saint Erhard";"5 rue Saint Erhard";"48.56819483782929";"7.753048539161682";"5531";"92817"
"7 rue Saint Erhard";"7 rue Saint Erhard";"48.56807414494637";"7.753123641014099";"5532";"92817"
"19 rue des Frères";"19 rue des Frères";"48.5829301";"7.7528834";"5533";"34494"
"4 rue léon boll";"4 rue Léon Boll";"48.5946917";"7.7634741";"5534";"92817"
"4 rue du Chanoine Winterer";"4 quai du Chanoine Winterer";"48.5936976";"7.7663011";"5535";"81662"
"47 Rue du Vieux Marché aux Vins";"47 Rue du Vieux Marché aux Vins";"48.58445202064015";"7.744181156158447";"5536";"92817"
"5 Impasse de La Klamm";"5 Impasse de La Klamm";"48.61593466042781";"7.687886953353882";"5537";"37417"
"35 rue Geiler";"35 a rue Geiler";"48.5862546";"7.7701898";"5538";"92817"
"35 rue Geiler";"35 rue Geiler";"48.5862546";"7.7701898";"5539";"92817"
"2 rue des Glacières";"2 rue des Glacières";"48.579116351104354";"7.7394819259643555";"5540";"92817"
"6 rue des Glacières";"6 rue des Glacières";"48.57893889980656";"7.739717960357666";"5541";"92817"
"4 rue des Glacières";"4 rue des Glacières";"48.579031174559134";"7.739573121070862";"5542";"92817"
"14 rue des Botteleurs";"14 rue des Botteleurs";"48.5775693";"7.7415747";"5544";"92817"
"3 - 5 rue Benjamin Kugler";"3 rue Benjamin Kugler";"48.577536";"7.7372268";"5545";"92817"
"57 rue de la Ganzau";"57 rue de la Ganzau";"48.5400455";"7.7614329";"5546";"92817"
"1 rue  Stenger Bachmann";"1 rue  Stenger Bachmann";"48.5767877";"7.7379123";"5547";"92817"
"2 quai Mathis";"2 quai Mathiss";"48.57717500003708";"7.737250328063965";"5549";"92817"
"6 quai Mathis";"6 quai Mathiss";"48.57689106675794";"7.73737907409668";"5550";"92817"
"22 rue de Molsheim";"22 rue de Molsheim";"48.5769169";"7.7325364";"5551";"92817"
"21 rue Goethe";"21 rue Goethe";"48.584905";"7.765411";"5552";"92817"
"1 rue de Marlenheim";"1 rue de Marlenheim";"48.577854658846555";"7.73101419210434";"5553";"92817"
"22 boulevard de Lyon";"22 boulevard de Lyon";"48.5778549";"7.7315364";"5554";"85052"
"13 rue de Molsheim";"13 rue de Molsheim";"48.5773695";"7.7334262";"5555";"92817"
"17 rue de Molsheim";"17 bis rue de Molsheim";"48.5768849";"7.7328516";"5556";"36235"
"19 boulevard de Lyon";"19 boulevard de Lyon";"48.5764434";"7.7315837";"5557";"92817"
"24 Rue de La Broque";"24 Rue de La Broque";"48.577302769492434";"7.7284955978393555";"5558";"34693"
"26 Rue de La Broque";"26 Rue de La Broque";"48.57727082715886";"7.728366851806641";"5559";"34693"
"10 Rue de La Broque";"10 Rue de La Broque";"48.5775150723563";"7.730257228836081";"5560";"34698"
"39 rue Geiler";"39 rue Geiler";"48.5860947";"7.7704488";"5561";"92817"
"22 Rue de La Broque";"22 Rue de La Broque";"48.5771837";"7.7288687";"5562";"92817"
"4 Rue de La Broque";"4 Rue de La Broque";"48.57765066683978";"7.73093554232787";"5563";"34720"
"6 Rue de La Broque";"6 Rue de La Broque";"48.5776054686903";"7.730752386508129";"5564";"92817"
"8 Rue de La Broque";"8 Rue de La Broque";"48.577560270529155";"7.730504857672145";"5565";"92817"
"9 rue Geiler";"9 rue Geiler";"48.5871493";"7.7671793";"5566";"92817"
"27 boulevard de Lyon";"27 boulevard de Lyon";"48.57712176266871";"7.7312663197517395";"5567";"92817"
"12 rue Fritz Kiener";"12 rue Fritz Kiener";"48.58344951845561";"7.760918140411377";"5569";"92817"
"20 rue des Juifs";"20 rue des Juifs";"48.583409";"7.7524335";"5570";"107096"
"37 rue Geiler";"37 rue Geiler";"48.586215";"7.7703526";"5571";"92817"
"11 rue Geiler";"11 rue Geiler";"48.5871061";"7.7673744";"5572";"92817"
"1 rue Berlioz";"1 rue Berlioz";"48.58584484465126";"7.773409187793732";"5574";"92817"
"1 rue Zink";"1 rue Zink";"48.57146940979184";"7.768613398075104";"5575";"92817"
"4 rue du Tonnelet-Rouge";"4 rue du Tonnelet-Rouge";"48.5827876";"7.7526835";"5576";"92817"
"18 rue Mariano";"18 rue Mariano";"48.5717662";"7.7624968";"5577";"92817"
"182 route des Romains";"182 route des Romains";"48.57907021382685";"7.700021266937256";"5578";"89606"
"5  Ponts couverts";"5  Ponts couverts";"48.57966999514978";"7.739835977554321";"5579";"92817"
"9 rue de la grossau";"9 rue de la Grossau";"48.568081244535676";"7.762645483016968";"5581";NULL
"33 rue Geiler";"33 rue Geiler";"48.5862797";"7.7698696";"5582";"92817"
"2-4 Rue Welsch";"2 Rue Welsch";"48.53594184829623";"7.770203948020935";"5583";"92817"
"180 rue de la Ganzau";"180 rue de la Ganzau";"48.5256763";"7.7600689";"5584";"92817"
"14 rue Sleidan";"14 rue Sleidan";"48.586081";"7.7673434";"5585";"92817"
"4 rue de la Ganzau";"4 rue de la Ganzau";"48.54321947541162";"7.7639007568359375";"5586";"92817"
"5 rue du Parc";"5 rue du Parc";"48.5328484";"7.71452";"5588";"92817"
"207 rue de la Ganzau";"207 rue de la Ganzau";"48.52434307696996";"7.763321399688721";"5589";"92817"
"36 route d' Altenheim";"36 route d' Altenheim";"48.5404846";"7.7673641";"5590";"92817"
"11 rue Gallien";"11 rue Gallien";"48.580599819582105";"7.701874673366547";"5591";"92817"
"5 rue de Munster";"5 rue de Munster";"48.57164688730888";"7.766556143760681";"5592";"92817"
"25 rue Geiler";"25 rue Geiler";"48.5867693";"7.7682597";"5593";"92817"
"10 Rue du Chêne";"10 Rue du Chêne";"48.60559042594075";"7.680634260177612";"5595";"92817"
"1 rue de Lausanne";"1 rue de Lausanne";"48.5769692";"7.758098";"5596";"59773"
"6 rue du Tonnelet-Rouge";"6 rue du Tonnelet-Rouge";"48.5832184";"7.7527041";"5597";"92817"
"31 rue Geiler";"31 rue Geiler";"48.5864331";"7.7696404";"5598";"92817"
"180 Route du Polygone";"180 Route du Polygone";"48.55942610520232";"7.764694690704346";"5599";"92817"
"21 Rue des Mouettes";"21 Rue des Mouettes";"48.5597715";"7.7603862";"5600";"92817"
"29 Rue de la première Armée";"29 Rue de la Première Armée";"48.57695495188477";"7.752206325531006";"5601";"92817"
"19 Rue du Faubourg National";"19 Rue du Faubourg National";"48.5823765";"7.7365114";"5602";"92817"
"21 Rue du Faubourg National";"21 Rue du Faubourg National";"48.5823581";"7.7363237";"5603";"92817"
"29 rue de la Nuée Bleue";"29 rue de la Nuée Bleue";"48.58472526557457";"7.748487442731857";"5604";"92817"
"23 rue Goethe";"23 rue Goethe";"48.58492398823537";"7.765636146068573";"5605";"73066"
"25 rue Goethe";"25 rue Goethe";"48.5848444";"7.7657244";"5606";"73066"
"15 rue Geiler";"15 rue Geiler";"48.5870695";"7.7674929";"5607";"92817"
"2 place de la Mairie";"2 place de la Mairie";"48.52932039431076";"7.711688876152039";"5609";"92817"
"3 Boulevard de Metz";"3 bis Boulevard de Metz";"48.583499200448095";"7.733441591262817";"5610";NULL
"20 rue de Bouxwiller";"20 a rue de Bouxwiller";"48.590060343028355";"7.74036169052124";"5611";"92817"
"8 rue du Hohberg";"8 rue du Hohberg";"48.5792054";"7.7049994";"5612";"92817"
"10 rue du Hohberg";"10 rue du Hohberg";"48.57954578066718";"7.705487608909607";"5613";"92817"
"72 boulevard clémenceau";"72 boulevard Clémenceau";"48.5917936";"7.7531659";"5614";"92817"
"12 rue Specklin";"12 rue Specklin";"48.5908977233983";"7.750291228294373";"5616";"92817"
"178 Route du Polygone";"178 Route du Polygone";"48.559589423427354";"7.764619588851929";"5617";"92817"
"182 Route du Polygone";"182 Route du Polygone";"48.55931249221306";"7.764759063720703";"5618";"92817"
"184 Route du Polygone";"184 Route du Polygone";"48.559198878968615";"7.764877080917358";"5619";"92817"
"3 rue de Lausanne";"3 rue de Lausanne";"48.5768632";"7.7580204";"5620";"59773"
"5 rue de Lausanne";"5 rue de Lausanne";"48.57667811575204";"7.7579569816589355";"5621";"59773"
"7 rue de Lausanne";"7 rue de Lausanne";"48.5766044";"7.7576137";"5622";"59773"
"9 rue de Lausanne";"9 rue de Lausanne";"48.5764474";"7.7574521";"5623";"59773"
"1 rue de Neuchâtel";"1 rue de Neuchâtel";"48.576170578904744";"7.757739722728729";"5624";"59773"
"3 rue de Neuchâtel";"3 rue de Neuchâtel";"48.576159931224005";"7.757951617240906";"5625";"59773"
"2 Rue du Jura";"2 Rue du Jura";"48.576926558505036";"7.758386135101318";"5626";"59773"
"4 Rue du Jura";"4 Rue du Jura";"48.57671715683694";"7.758536338806152";"5627";"59773"
"17 rue de Berne";"17 rue de Berne";"48.5769182";"7.7561935";"5628";"35202"
"35 Boulevard Tauler";"35 Boulevard Tauler";"48.588603764874016";"7.769957184791565";"5629";"92817"
"9 rue Sleidan";"9 rue Sleidan";"48.58631679923959";"7.76708722114563";"5630";"92817"
"22 rue de Bouxwiller";"22 rue de Bouxwiller";"48.59026259294811";"7.740039825439453";"5631";"106867"
"17 rue Sleidan";"17 rue Sleidan";"48.5860173";"7.7679537";"5632";"92817"
"19 rue Sleidan";"19 rue Sleidan";"48.5859572";"7.7681879";"5633";"92817"
"11 rue Sleidan";"11 rue Sleidan";"48.586290185376306";"7.7672213315963745";"5634";"92817"
"10 rue du General Uhrich";"10 rue du General Uhrich";"48.59462673611371";"7.768374681472778";"5635";NULL
"2 avenue Président Maurice Schumann";"2 avenue du Président Robert Schumann";"48.59469059882496";"7.768449783325195";"5636";"95466"
"5-7 rue Jean Jacques Rousseau";"5 rue Jean Jacques Rousseau";"48.59739227235675";"7.760649919509888";"5637";"78400"
"19 rue des Magasins";"19 rue des Magasins";"48.5907208";"7.7405465";"5638";"92817"
"7 rue Jean Jacques Rousseau";"7 rue Jean Jacques Rousseau";"48.59733550854194";"7.760743796825409";"5639";"78400"
"28 avenue Schutzenberger";"28 avenue Schutzenberger";"48.59729116176724";"7.760159075260162";"5640";"92817"
"5 Rue des Châtaigniers";"5 Rue des Châtaigniers";"48.605538992084995";"7.680140733718872";"5641";"92817"
"1 Allée Jacqueline Auriol";"1 Allée   Jacqueline Auriol";"48.54672117199653";"7.767516374588013";"5642";"35385"
"11 Rue de l' Ancienne Digue";"11 Rue de l' Ancienne Digue";"48.567740463123904";"7.780112028121948";"5643";"92817"
"13 Rue du Général Rapp";"13 Rue du Général Rapp";"48.591211737459346";"7.750897407531738";"5644";"92817"
"46 boulevard clémenceau";"46 boulevard Clémenceau";"48.5914918";"7.7505111";"5645";"35406"
"5 Allée Jacqueline Auriol";"5 Allée   Jacqueline Auriol";"48.546799300394454";"7.766926288604736";"5646";"92817"
"1 square Paul Henri Spaak";"1 square Paul Henri Spaak";"48.598238400409684";"7.767891883850098";"5647";"92817"
"2 rue Saint Hubert";"2 rue Saint Hubert";"48.5713203281961";"7.759145200252533";"5648";"92817"
"4 rue Saint Hubert";"4 rue Saint Hubert";"48.57126176030611";"7.759469747543335";"5649";"92817"
"24 Rue du Faubourg National";"24 Rue du Faubourg National";"48.58262620975555";"7.737196683883667";"5650";"92817"
"11 rue Finkwiller";"11 rue Finkwiller";"48.5790837";"7.7415196";"5651";NULL
"2 rue Finkwiller";"2 rue Finkwiller";"48.57939672288521";"7.740544080734253";"5652";"100694"
"23 rue Sleidan";"23 rue Sleidan";"48.5858744";"7.768491";"5653";"92817"
"24 rue des Magasins";"24 a rue des Magasins";"48.59094384987983";"7.74036169052124";"5654";"92817"
"19 rue Wimpheling";"19 rue Wimpheling";"48.586267120016785";"7.767419815063477";"5656";"92817"
"21 rue Wimpheling";"21 rue Wimpheling";"48.5862791";"7.7675217";"5657";"92817"
"20 allée Richard Wagner";"20 allée Richard Wagner";"48.5870911";"7.7763038";"5661";"92817"
"12 allée Richard Wagner";"12 allée Richard Wagner";"48.5873096";"7.7754919";"5662";"92817"
"5 Boulevard du Président Wilson";"5 ter Boulevard du Président Wilson";"48.587558763938006";"7.738151550292969";"5663";NULL
"5 Boulevard du Président Wilson";"5 a Boulevard du Président Wilson";"48.58729617966048";"7.737829685211182";"5664";"87047"
"5 Boulevard du Président Wilson";"5 bis Boulevard du Président Wilson";"48.58745231101696";"7.737979888916016";"5665";"87047"
"1 rue Georges Wodli";"1 rue Georges Wodli";"48.58769360398272";"7.738162279129028";"5666";"87047"
"16 rue Mozart";"16 rue Mozart";"48.58698391550038";"7.775058746337891";"5669";"92817"
"2 rue Mozart";"2 rue Mozart";"48.586252925944166";"7.774844169616699";"5670";"92817"
"10 rue de Bruges";"10 rue de Bruges";"48.5853941771337";"7.775498628616333";"5671";"92817"
"22 rue de la Musau";"22 rue de la Musau";"48.56171961285203";"7.779790163040161";"5672";"92817"
"11 rue Trubner";"11 rue Trubner";"48.589212303849905";"7.771984934806824";"5673";"92817"
"40 rue Parallèle";"40 rue Parallèle";"48.5376721";"7.7693218";"5674";"92817"
"7 rue de Reims";"7 rue de Reims";"48.5856375";"7.7691788";"5676";"92817"
"46 Avenue de Colmar";"46 Avenue de Colmar";"48.57077191711511";"7.754523754119873";"5677";"106980"
"14 rue de Bâle";"14 rue de Bâle";"48.56846107111135";"7.7637505531311035";"5679";"92817"
"14 rue de Bâle";"14 bis rue de Bâle";"48.56828003263206";"7.7634501457214355";"5680";NULL
"14 rue de Bâle";"14 ter rue de Bâle";"48.56819483782929";"7.763181924819946";"5681";NULL
"14 rue de Bâle";"14 d rue de Bâle";"48.568159339952444";"7.762892246246338";"5682";NULL
"21 rue Trubner";"21 rue Trubner";"48.589375525885686";"7.773647904396057";"5684";"92817"
"12 rue de Bruges";"12 rue de Bruges";"48.58527352530531";"7.775648832321167";"5685";"92817"
"14 rue de Bruges";"14 rue de Bruges";"48.58511738721748";"7.77583122253418";"5686";"92817"
"16 rue de Bruges";"16 rue de Bruges";"48.584989637514106";"7.776131629943848";"5687";"92817"
"18 rue de Bruges";"18 rue de Bruges";"48.58491156809196";"7.77632474899292";"5688";"92817"
"2 rue de Soleure";"2 rue de Soleure";"48.57850236696297";"7.755028009414673";"5690";"92817"
"2 rue de Soleure";"2 a rue de Soleure";"48.57838169868264";"7.755215764045715";"5691";"92817"
"2 rue de Berne";"2 rue de Berne";"48.5779785";"7.7539768";"5692";"66743"
"21 rue du Landsberg";"21 rue du Landsberg";"48.57226272946184";"7.764791250228882";"5693";NULL
"23 rue du Landsberg";"23 rue du Landsberg";"48.572376313362405";"7.7648985385894775";"5694";NULL
"7 rue Mozart";"7 rue Mozart";"48.586607776563845";"7.7746617794036865";"5695";"92817"
"9 Rue du Général Rapp";"9 Rue du Général Rapp";"48.5907127";"7.7512133";"5696";"92817"
"27 rue Trubner";"27 rue Trubner";"48.589240690328786";"7.774393558502197";"5697";"92817"
"3 rue Massenet";"3 rue Massenet";"48.588619732462625";"7.772180736064911";"5698";"92817"
"6 allée Richard Wagner";"6 allée Richard Wagner";"48.587757475457295";"7.774007320404053";"5699";"92817"
"6 allée Richard Wagner";"6 a allée Richard Wagner";"48.587771669107326";"7.774157524108887";"5700";"92817"
"8 allée Richard Wagner";"8 allée Richard Wagner";"48.587572957643864";"7.774693965911865";"5701";"92817"
"8 allée Richard Wagner";"8 a allée Richard Wagner";"48.58745231101696";"7.774908542633057";"5702";"92817"
"3 rue Mozart";"3 rue Mozart";"48.58627421705159";"7.774597406387329";"5703";"92817"
"5 rue Mozart";"5 rue Mozart";"48.58643035156545";"7.7745866775512695";"5704";"92817"
"2 rue Gounod";"2 rue Gounod";"48.5868328";"7.7719549";"5705";NULL
"23 rue Gounod";"23 rue Gounod";"48.586089693822416";"7.77482271194458";"5706";"92817"
"11 rue Saint Guillaume";"11 rue Saint Guillaume";"48.58229972155749";"7.7581340074539185";"5707";"92817"
"97 Route du Polygone";"97 Route du Polygone";"48.56546";"7.7596688";"5708";"35894"
"15 rue Trubner";"15 rue Trubner";"48.589315204759956";"7.772467732429504";"5709";"92817"
"29 rue de Belfort";"29 rue de Belfort";"48.5696135";"7.7473539";"5710";"92817"
"7 rue Massenet";"7 rue Massenet";"48.58848844325086";"7.772717177867889";"5711";"92817"
"9 rue Massenet";"9 rue Massenet";"48.58845650798563";"7.7729880809783936";"5715";"92817"
"15 rue des Grandes arcades";"15 Rue des Grandes Arcades";"48.58170352027577";"7.748504877090454";"5716";NULL
"16 rue des Grandes arcades";"16 Rue des Grandes Arcades";"48.5828498";"7.7470404";"5717";NULL
"1 rue des Hallebardes";"1 rue des Hallebardes";"48.58177094815437";"7.748649716377258";"5718";"75336"
"10 rue des Tonneliers";"10 rue des Tonneliers";"48.5800142451206";"7.74935245513916";"5719";"92817"
"23 rue Trubner";"23 rue Trubner";"48.58936842928639";"7.773881256580353";"5720";"92817"
"23 rue Trubner";"23 a rue Trubner";"48.58934891363321";"7.774010002613068";"5721";"92817"
"87 rue des Grandes arcades";"87 Rue des Grandes Arcades";"48.581786";"7.7482833";"5722";"75336"
"201 rue de la Ganzau";"201 rue de la Ganzau";"48.52538583170801";"7.7605292201042175";"5723";"92817"
"13 rue Sleidan";"13 rue Sleidan";"48.5860799";"7.7677086";"5725";"92817"
"5 rue de Thann";"5 rue de Thann";"48.56731625805385";"7.758665084838867";"5726";"74836"
"26 rue de Saint Dié";"26 rue de Saint Dié";"48.5694746";"7.7466899";"5727";"76254"
"6 rue de Sélestat";"6 rue de Sélestat";"48.5658269";"7.7605126";"5728";"92817"
"19 rue Trubner";"19 rue Trubner";"48.589350687783806";"7.772950530052185";"5729";"92817"
"25 rue Trubner";"25 rue Trubner";"48.5892974632387";"7.774200439453125";"5730";"92817"
"6 Rue Saint Marc";"6 Rue Saint Marc";"48.578211342972985";"7.74161159992218";"5731";"92817"
"45 boulevard d' Anvers";"45 a boulevard d' Anvers";"48.58454251100932";"7.773846387863159";"5732";"36140"
"14 rue Gounod";"14 rue Gounod";"48.586252925944166";"7.773385047912598";"5734";"54501"
"7 rue Jean Frédéric Oberlin";"7 Rue Oberlin J.F.";"48.5904269";"7.752714";"5735";"39029"
"17 rue du Général de Castelnau";"17 rue du Général de Castelnau";"48.58926907679171";"7.750795483589172";"5736";"110296"
"22 rue Jean Frédéric Oberlin";"22 Rue Oberlin J.F.";"48.5908045";"7.7541306";"5737";"69054"
"16 rue du hohwald";"16 rue du hohwald";"48.57614218508446";"7.728758454322815";"5738";"86949"
"14 rue du hohwald";"14 rue du hohwald";"48.57620607115768";"7.7289193868637085";"5739";"86949"
"26 rue des Bouchers";"26 rue des Bouchers";"48.578254";"7.750745";"5740";NULL
"19 rue du Ban de la Roche";"19 rue du Ban de la Roche";"48.5764288";"7.7283779";"5741";"92817"
"10 rue du hohwald";"10 rue du hohwald";"48.57639772889289";"7.729461193084717";"5742";"92817"
"5 rue du hohwald";"5 rue du hohwald";"48.5765806";"7.7309001";"5743";"75880"
"17 rue Jules Rathgeber";"17 Rue Jules Rathgeber";"48.5657475";"7.7568504";"5744";"38433"
"46 rue Saint Aloise";"46 rue Saint Aloïse";"48.5667537";"7.7661455";"5745";"36229"
"43 rue de Sélestat";"43 rue de Sélestat";"48.5654483";"7.7640821";"5747";"75467"
"34 rue de Sélestat";"34 rue de Sélestat";"48.5653387";"7.7640831";"5748";"92817"
"10 avenue Léon Dacheux";"10 avenue Léon Dacheux";"48.5642834";"7.7565148";"5749";"53830"
"3 rue Dotzinger";"3 rue Dotzinger";"48.5886063";"7.7607926";"5750";"36208"
"3 rue Fouday";"3 rue de Fouday";"48.57378899180363";"7.732207775115967";"5752";"36220"
"17 rue de Molsheim";"17 a rue de Molsheim";"48.57681298482659";"7.732787132263184";"5753";"92817"
"17 rue de Molsheim";"17 ter rue de Molsheim";"48.5768849";"7.7328516";"5754";"92817"
"19 rue de Molsheim";"19 rue de Molsheim";"48.5767014";"7.7325914";"5755";"36242"
"14 rue de Bâle";"14 a rue de Bâle";"48.5683596";"7.7638115";"5757";"92817"
"20 rue Sleidan";"20 rue Sleidan";"48.5857751";"7.7681693";"5758";"92817"
"20 rue Fischart";"20 rue Fischart";"48.586712457020724";"7.766250371932983";"5759";"36304"
"22 rue Fischart";"22 rue Fischart";"48.586817137260766";"7.766314744949341";"5760";"92817"
"19 rue Charles Appell";"19 rue Charles Appell";"48.59317738565694";"7.756640017032623";"5761";"36315"
"20 rue Charles Grad";"20 rue Charles Grad";"48.5933849451274";"7.7627259492874146";"5762";"92817"
"4 rue Saint Joseph";"4 rue Saint Joseph";"48.58145510099949";"7.71215558052063";"5763";"36333"
"22 rue Charles Grad";"22 rue Charles Grad";"48.5935277";"7.7623438";"5764";"92817"
"2 Rue de la Côte";"2 Rue de la Côte";"48.61755535477717";"7.694839239120483";"5765";"92817"
"27 rue Sainte Elisabeth";"27 rue Sainte Elisabeth";"48.57780319674992";"7.745838761329651";"5766";"92817"
"24 rue Fischart";"24 rue Fischart";"48.58693068846244";"7.766352295875549";"5767";"92817"
"1 Rue Jean-Henri Lambert";"1 Rue Jean-Henri Lambert";"48.541290952846495";"7.769747972488403";"5768";"43293"
"54 Rue Welsch";"54 Rue Welsch";"48.532041547266864";"7.76733934879303";"5769";"92817"
"8 rue du Banc";"8 rue du Banc";"48.5704923";"7.7683297";"5771";"92817"
"10 rue Bildstein";"10 rue du Bilstein";"48.57014718268185";"7.767425179481506";"5772";"92817"
"9 rue de Kembs";"9 rue de Kembs";"48.56814691568966";"7.7649495005607605";"5773";"92817"
"6 Avenue de Strasbourg";"6 Avenue de Strasbourg";"48.54414286719958";"7.740758657455444";"5774";"92817"
"1 Rue des Chanoines Lux";"1 Rue des Chanoines Lux";"48.537217018154145";"7.7688682079315185";"5775";"92817"
"1 quai du Woerthel";"1 quai du Woerthel";"48.58010651791022";"7.740383148193359";"5776";"54320"
"13 route du Rhin";"13 Avenue du Rhin";"48.57329207423898";"7.757989168167114";"5777";"92817"
"15 route du Rhin";"15 Avenue du Rhin";"48.57327787652254";"7.758225202560425";"5778";"92817"
"17 route du Rhin";"17 Avenue du Rhin";"48.57326367880208";"7.758429050445557";"5779";"92817"
"24 boulevard d' Anvers";"24 boulevard d' Anvers";"48.5862874";"7.7709586";"5780";"92817"
"19 rue des Eperviers";"19 rue des Eperviers";"48.5595101";"7.763932";"5781";"92817"
"21 rue des Eperviers";"21 rue des Eperviers";"48.559361";"7.763936";"5782";"92817"
"23 rue des Eperviers";"23 rue des Eperviers";"48.559227282303674";"7.763965129852295";"5783";"92817"
"25 rue des Eperviers";"25 rue des Eperviers";"48.5590777";"7.7639081";"5784";"92817"
"13 rue de Belfort";"13 rue de Belfort";"48.5702196";"7.7488203";"5785";"92817"
"11 rue Saint Aloise";"11 rue Saint Aloïse";"48.56521115431168";"7.761848866939545";"5786";"92817"
"5a rue de la Chaîne";"5 rue de la Chaîne";"48.5805944";"7.7463006";"5787";"92817"
"4 rue salzmann";"4 rue Salzmann";"48.580643";"7.7451407";"5788";"92817"
"4 rue du Général de Castelnau";"4 rue du Général de Castelnau";"48.58797925078384";"7.749229073524475";"5789";"40963"
"63 rue de la grossau";"63 rue de la Grossau";"48.564169219789285";"7.764517664909363";"5790";"92817"
"73 rue de la grossau";"73 rue de la Grossau";"48.56359233028476";"7.764337956905365";"5791";"36606"
"8 rue du Cygne";"8 rue du Cygne";"48.57882887968911";"7.739578485488892";"5792";"92817"
"10 rue du Cygne";"10 rue du Cygne";"48.578701114090904";"7.739310264587402";"5793";"92817"
"45 rue de l' Aéropostale";"45 rue de l' Aéropostale";"48.5544158";"7.7710194";"5794";"92817"
"16 Rue de la Côte";"16 a Rue de la Côte";"48.618800097823296";"7.693203091621399";"5795";"92817"
"1 rue Schubert";"1 Rue Schubert";"48.58902424302462";"7.775541543960571";"5796";"92817"
"24 rue de la Nuée Bleue";"24 rue de la Nuée Bleue";"48.58460283783208";"7.748322486877441";"5797";"65440"
"14 rue de la grossau";"14 bis rue de la Grossau";"48.568343928639926";"7.763321399688721";"5798";"35749"
"14 rue de la grossau";"14 ter rue de la Grossau";"48.568265833508235";"7.763128280639648";"5799";"35749"
"14 rue de la grossau";"14 d rue de la Grossau";"48.56820193740167";"7.762945890426636";"5800";"35749"
"5 rue Baldner";"5 rue Baldner";"48.5693424";"7.7569048";"5801";"92817"
"11 rue Schubert";"11 Rue Schubert";"48.58853102357315";"7.776971161365509";"5802";"92817"
"9 rue Schubert";"9 Rue Schubert";"48.58864279674839";"7.776649296283722";"5806";"92817"
"42 rue de Zurich";"42 rue de Zurich";"48.5795423";"7.7579412";"5807";"92817"
"16 rue du Renard Prechant";"16 rue du Renard Prechant";"48.5791372";"7.7578014";"5808";"36875"
"11 rue du Renard Prechant";"11 rue du Renard Prechant";"48.5792143";"7.7578388";"5809";"92817"
"6 rue Franz Liszt";"6 rue Franz Liszt";"48.58789408917354";"7.776491045951843";"5810";"92817"
"31 rue du Vieil Hôpital";"31 rue du Vieil Hôpital";"48.5808794";"7.7499337";"5811";"92817"
"2 rue de l' Aimant";"2 rue de l' Aimant";"48.58165028767648";"7.741335332393646";"5812";"92817"
"4 rue de l' Aimant";"4 rue de l' Aimant";"48.58178159465329";"7.7413541078567505";"5813";"92817"
"6 rue de l' Aimant";"6 rue de l' Aimant";"48.58193064540279";"7.741338014602661";"5814";"92817"
