id;lat;lng;type;title;url;mobileurl;distance
6519025;48.5851;7.75188;landmark;Palais du Gouverneur militaire de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=6519025;http://fr.m.wikipedia.org/w/index.php?curid=6519025;372m
7317041;48.5851;7.75188;landmark;Ancien hôtel de police de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317041;http://fr.m.wikipedia.org/w/index.php?curid=7317041;372m
7317226;48.5831;7.75364;landmark;Immeuble au 29 rue des Frères à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317226;http://fr.m.wikipedia.org/w/index.php?curid=7317226;373m
7317641;48.5817;7.74372;landmark;Maison Ferrier;http://fr.wikipedia.org/w/index.php?curid=7317641;http://fr.m.wikipedia.org/w/index.php?curid=7317641;374m
7750468;48.5799;7.74547;landmark;Place Saint-Thomas (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=7750468;http://fr.m.wikipedia.org/w/index.php?curid=7750468;377m
868977;48.5844;7.74422;landmark;Tramway de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=868977;http://fr.m.wikipedia.org/w/index.php?curid=868977;382m
7317229;48.5831;7.75381;landmark;Immeuble au 31 rue des Frères à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317229;http://fr.m.wikipedia.org/w/index.php?curid=7317229;386m
7317205;48.58;7.75248;landmark;Immeuble au 11 quai des Bateliers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317205;http://fr.m.wikipedia.org/w/index.php?curid=7317205;401m
1776847;48.5797;7.74528;landmark;Église Saint-Thomas de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=1776847;http://fr.m.wikipedia.org/w/index.php?curid=1776847;402m
7317407;48.585;7.75269;landmark;Maison au 15 rue Brûlée à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317407;http://fr.m.wikipedia.org/w/index.php?curid=7317407;403m
7317625;48.5808;7.74383;landmark;Maison Baer;http://fr.wikipedia.org/w/index.php?curid=7317625;http://fr.m.wikipedia.org/w/index.php?curid=7317625;404m
7317441;48.5817;7.74331;landmark;Maison au 98 Grand-Rue à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317441;http://fr.m.wikipedia.org/w/index.php?curid=7317441;404m
7317589;48.5792;7.75063;landmark;Maison au 24 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317589;http://fr.m.wikipedia.org/w/index.php?curid=7317589;406m
1378830;48.5791;7.75056;landmark;Musée alsacien;http://fr.wikipedia.org/w/index.php?curid=1378830;http://fr.m.wikipedia.org/w/index.php?curid=1378830;407m
7317677;48.5846;7.75321;landmark;Palais épiscopal de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317677;http://fr.m.wikipedia.org/w/index.php?curid=7317677;408m
7317291;48.579;7.74723;landmark;Immeuble au 4 quai Saint-Thomas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317291;http://fr.m.wikipedia.org/w/index.php?curid=7317291;409m
5561879;48.579;7.74723;landmark;Immeuble (4 quai Saint-Thomas - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5561879;http://fr.m.wikipedia.org/w/index.php?curid=5561879;409m
7317180;48.579;7.74696;landmark;Hôtel Weitz;http://fr.wikipedia.org/w/index.php?curid=7317180;http://fr.m.wikipedia.org/w/index.php?curid=7317180;416m
7317310;48.5854;7.75237;landmark;Kornspeicher;http://fr.wikipedia.org/w/index.php?curid=7317310;http://fr.m.wikipedia.org/w/index.php?curid=7317310;420m
7317587;48.5789;7.75022;landmark;Maison au 20 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317587;http://fr.m.wikipedia.org/w/index.php?curid=7317587;420m
7317550;48.5832;7.75429;landmark;Maison au 1 place Saint-Étienne à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317550;http://fr.m.wikipedia.org/w/index.php?curid=7317550;421m
7421154;48.579;7.74656;landmark;Médiathèque protestante de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7421154;http://fr.m.wikipedia.org/w/index.php?curid=7421154;421m
7317530;48.5842;7.75387;landmark;Maison au 10 rue des Pucelles à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317530;http://fr.m.wikipedia.org/w/index.php?curid=7317530;425m
7909469;48.5807;7.75369;landmark;Quai des Bateliers;http://fr.wikipedia.org/w/index.php?curid=7909469;http://fr.m.wikipedia.org/w/index.php?curid=7909469;426m
7317141;48.5839;7.75405;landmark;Hôtel de Furstemberg;http://fr.wikipedia.org/w/index.php?curid=7317141;http://fr.m.wikipedia.org/w/index.php?curid=7317141;427m
7317476;48.5832;7.74288;landmark;Maison au 18 rue Hannong à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317476;http://fr.m.wikipedia.org/w/index.php?curid=7317476;429m
7317102;48.583;7.75449;landmark;Hôtel des Boecklin de Boecklinsau;http://fr.wikipedia.org/w/index.php?curid=7317102;http://fr.m.wikipedia.org/w/index.php?curid=7317102;433m
7317585;48.5787;7.74951;landmark;Maison au 16 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317585;http://fr.m.wikipedia.org/w/index.php?curid=7317585;434m
7317583;48.5787;7.74944;landmark;Maison au 15 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317583;http://fr.m.wikipedia.org/w/index.php?curid=7317583;434m
7317363;48.5806;7.75379;landmark;Maison au 23 quai des Bateliers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317363;http://fr.m.wikipedia.org/w/index.php?curid=7317363;435m
7317572;48.5787;7.74934;landmark;Maison au 14 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317572;http://fr.m.wikipedia.org/w/index.php?curid=7317572;435m
7317014;48.5861;7.7461;landmark;Bâtiments canoniaux de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317014;http://fr.m.wikipedia.org/w/index.php?curid=7317014;435m
685434;48.5858;7.75206;landmark;Opéra national du Rhin;http://fr.wikipedia.org/w/index.php?curid=685434;http://fr.m.wikipedia.org/w/index.php?curid=685434;437m
7907022;48.5797;7.75271;landmark;Impasse de l'Ancre;http://fr.wikipedia.org/w/index.php?curid=7907022;http://fr.m.wikipedia.org/w/index.php?curid=7907022;439m
7317165;48.5811;7.74312;landmark;Hôtel de Rathsamhausen;http://fr.wikipedia.org/w/index.php?curid=7317165;http://fr.m.wikipedia.org/w/index.php?curid=7317165;439m
7317567;48.5786;7.74927;landmark;Maison au 13 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317567;http://fr.m.wikipedia.org/w/index.php?curid=7317567;439m
7317410;48.5809;7.74311;landmark;Maison au 10 rue des Dentelles à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317410;http://fr.m.wikipedia.org/w/index.php?curid=7317410;445m
7317555;48.5833;7.7546;landmark;Maison au 7 place Saint-Étienne à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317555;http://fr.m.wikipedia.org/w/index.php?curid=7317555;447m
7317114;48.5792;7.7521;landmark;Hôtel du Corbeau;http://fr.wikipedia.org/w/index.php?curid=7317114;http://fr.m.wikipedia.org/w/index.php?curid=7317114;448m
7317552;48.5832;7.75466;landmark;Maison au 6 place Saint-Étienne à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317552;http://fr.m.wikipedia.org/w/index.php?curid=7317552;448m
7317367;48.5808;7.75417;landmark;Maison au 27 quai des Bateliers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317367;http://fr.m.wikipedia.org/w/index.php?curid=7317367;450m
7317147;48.5793;7.75242;landmark;Cour des Couples;http://fr.wikipedia.org/w/index.php?curid=7317147;http://fr.m.wikipedia.org/w/index.php?curid=7317147;456m
7317160;48.5842;7.75435;landmark;Hôtel de Marabail;http://fr.wikipedia.org/w/index.php?curid=7317160;http://fr.m.wikipedia.org/w/index.php?curid=7317160;456m
5561879;48.5842;7.75435;landmark;Hôtel de Marabail (15 rue de l'Arc en Ciel - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5561879;http://fr.m.wikipedia.org/w/index.php?curid=5561879;456m
1027765;48.5859;7.75233;landmark;Opéra de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=1027765;http://fr.m.wikipedia.org/w/index.php?curid=1027765;459m
6922264;48.5834;7.75479;landmark;Place Saint-Étienne de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=6922264;http://fr.m.wikipedia.org/w/index.php?curid=6922264;461m
7317064;48.5862;7.75174;landmark;Fonderie de canons de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317064;http://fr.m.wikipedia.org/w/index.php?curid=7317064;465m
3686098;48.5803;7.74331;landmark;TJP (théâtre);http://fr.wikipedia.org/w/index.php?curid=3686098;http://fr.m.wikipedia.org/w/index.php?curid=3686098;466m
7317071;48.5808;7.75448;landmark;Grenier de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317071;http://fr.m.wikipedia.org/w/index.php?curid=7317071;473m
445376;48.5783;7.74833;landmark;Église Saint-Nicolas de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=445376;http://fr.m.wikipedia.org/w/index.php?curid=445376;474m
7317688;48.579;7.74496;landmark;Pont Saint-Thomas;http://fr.wikipedia.org/w/index.php?curid=7317688;http://fr.m.wikipedia.org/w/index.php?curid=7317688;476m
7317557;48.5835;7.75499;landmark;Maison au 11 place Saint-Étienne à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317557;http://fr.m.wikipedia.org/w/index.php?curid=7317557;478m
7317136;48.5783;7.74775;landmark;Hôtel de Franck;http://fr.wikipedia.org/w/index.php?curid=7317136;http://fr.m.wikipedia.org/w/index.php?curid=7317136;479m
1343988;48.5801;7.74325;landmark;Pont Saint-Thomas;http://fr.wikipedia.org/w/index.php?curid=1343988;http://fr.m.wikipedia.org/w/index.php?curid=1343988;481m
6657866;48.579;7.74491;;Pont Saint-Thomas;http://fr.wikipedia.org/w/index.php?curid=6657866;http://fr.m.wikipedia.org/w/index.php?curid=6657866;482m
7317480;48.5837;7.7423;landmark;Maison au 25 rue du Jeu-des-Enfants à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317480;http://fr.m.wikipedia.org/w/index.php?curid=7317480;482m
7317390;48.5787;7.75148;landmark;Maison au 5 rue des Bouchers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317390;http://fr.m.wikipedia.org/w/index.php?curid=7317390;482m
2408160;48.5863;7.75208;landmark;Fontaine de Janus;http://fr.wikipedia.org/w/index.php?curid=2408160;http://fr.m.wikipedia.org/w/index.php?curid=2408160;485m
7317144;48.5824;7.75525;landmark;Hôtel de Gayling d'Altheim;http://fr.wikipedia.org/w/index.php?curid=7317144;http://fr.m.wikipedia.org/w/index.php?curid=7317144;486m
7317194;48.5827;7.74202;landmark;Immeuble au 16 rue du 22-Novembre à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317194;http://fr.m.wikipedia.org/w/index.php?curid=7317194;487m
6636066;48.5855;7.75362;landmark;Hôtel de Klinglin;http://fr.wikipedia.org/w/index.php?curid=6636066;http://fr.m.wikipedia.org/w/index.php?curid=6636066;490m
7317372;48.5812;7.75498;landmark;Maison au 34 quai des Bateliers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317372;http://fr.m.wikipedia.org/w/index.php?curid=7317372;490m
7317331;48.5788;7.75212;landmark;Maison au 5 rue d'Austerlitz à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317331;http://fr.m.wikipedia.org/w/index.php?curid=7317331;491m
7317394;48.5784;7.75087;landmark;Maison au 20 rue des Bouchers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317394;http://fr.m.wikipedia.org/w/index.php?curid=7317394;491m
7317358;48.5814;7.74214;landmark;Maison au 33 rue du Bain-aux-Plantes à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317358;http://fr.m.wikipedia.org/w/index.php?curid=7317358;494m
6453987;48.5813;7.74217;landmark;Place Benjamin Zix;http://fr.wikipedia.org/w/index.php?curid=6453987;http://fr.m.wikipedia.org/w/index.php?curid=6453987;495m
7155616;48.5833;7.7553;edu;Collège épiscopal Saint-Étienne;http://fr.wikipedia.org/w/index.php?curid=7155616;http://fr.m.wikipedia.org/w/index.php?curid=7155616;496m
7317346;48.5815;7.74201;landmark;Maison au 31 rue du Bain-aux-Plantes à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317346;http://fr.m.wikipedia.org/w/index.php?curid=7317346;502m
7317344;48.5815;7.74194;landmark;Maison au 29 rue du Bain-aux-Plantes à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317344;http://fr.m.wikipedia.org/w/index.php?curid=7317344;505m
3895453;48.5781;7.75011;landmark;Porte de l'Hôpital;http://fr.wikipedia.org/w/index.php?curid=3895453;http://fr.m.wikipedia.org/w/index.php?curid=3895453;506m
3895500;48.5781;7.75011;landmark;Porte de l'Hôpital;http://fr.wikipedia.org/w/index.php?curid=3895500;http://fr.m.wikipedia.org/w/index.php?curid=3895500;506m
4084506;48.5781;7.75011;landmark;Porte de l'Hôpital;http://fr.wikipedia.org/w/index.php?curid=4084506;http://fr.m.wikipedia.org/w/index.php?curid=4084506;506m
5446343;48.5781;7.75011;landmark;Porte de l'Hôpital;http://fr.wikipedia.org/w/index.php?curid=5446343;http://fr.m.wikipedia.org/w/index.php?curid=5446343;506m
5446328;48.5781;7.75011;landmark;Porte de l'Hôpital;http://fr.wikipedia.org/w/index.php?curid=5446328;http://fr.m.wikipedia.org/w/index.php?curid=5446328;506m
7317561;48.5782;7.74683;landmark;Maison au 1 quai Saint-Nicolas à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317561;http://fr.m.wikipedia.org/w/index.php?curid=7317561;507m
7317378;48.5813;7.75529;landmark;Maison au 36 quai des Bateliers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317378;http://fr.m.wikipedia.org/w/index.php?curid=7317378;508m
5561879;48.5813;7.75529;landmark;Maison (36 quai des Bateliers - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5561879;http://fr.m.wikipedia.org/w/index.php?curid=5561879;508m
7317339;48.5815;7.74187;landmark;Maison au 27 rue du Bain-aux-Plantes à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317339;http://fr.m.wikipedia.org/w/index.php?curid=7317339;510m
5592559;48.5864;7.74472;landmark;Quai Kléber;http://fr.wikipedia.org/w/index.php?curid=5592559;http://fr.m.wikipedia.org/w/index.php?curid=5592559;514m
6929132;48.5865;7.74506;landmark;Consulat général d'Espagne à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=6929132;http://fr.m.wikipedia.org/w/index.php?curid=6929132;516m
7317658;48.5814;7.74182;landmark;Maison des Tanneurs (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=7317658;http://fr.m.wikipedia.org/w/index.php?curid=7317658;517m
5610449;48.5852;7.74281;landmark;Pont du Marché;http://fr.wikipedia.org/w/index.php?curid=5610449;http://fr.m.wikipedia.org/w/index.php?curid=5610449;520m
6798651;48.5783;7.74556;landmark;Église Saint-Louis de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=6798651;http://fr.m.wikipedia.org/w/index.php?curid=6798651;522m
7317336;48.5816;7.74166;landmark;Maison au 25 rue du Bain-aux-Plantes à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317336;http://fr.m.wikipedia.org/w/index.php?curid=7317336;523m
7317360;48.5815;7.74167;landmark;Maison au 40 rue du Bain-aux-Plantes à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317360;http://fr.m.wikipedia.org/w/index.php?curid=7317360;526m
7317162;48.5844;7.742;landmark;Hôtel de Neuwiller;http://fr.wikipedia.org/w/index.php?curid=7317162;http://fr.m.wikipedia.org/w/index.php?curid=7317162;529m
1875876;48.58;7.75472;landmark;Église Sainte-Madeleine de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=1875876;http://fr.m.wikipedia.org/w/index.php?curid=1875876;530m
7317386;48.5815;7.75572;landmark;Maison au 40 quai des Bateliers à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317386;http://fr.m.wikipedia.org/w/index.php?curid=7317386;533m
1283704;48.5833;7.75583;landmark;Église Saint-Étienne de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=1283704;http://fr.m.wikipedia.org/w/index.php?curid=1283704;536m
7317264;48.5811;7.74167;landmark;Immeuble au 1 quai des Moulins à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317264;http://fr.m.wikipedia.org/w/index.php?curid=7317264;536m
5850608;48.5857;7.74292;railwaystation;Ancienne gare de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=5850608;http://fr.m.wikipedia.org/w/index.php?curid=5850608;546m
5805658;48.5808;7.74173;landmark;Anciennes Glacières de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=5805658;http://fr.m.wikipedia.org/w/index.php?curid=5805658;546m
7317255;48.5861;7.74342;landmark;Immeuble au 6 quai Kléber à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317255;http://fr.m.wikipedia.org/w/index.php?curid=7317255;547m
7912173;48.5805;7.75543;landmark;Rue des Bateliers;http://fr.wikipedia.org/w/index.php?curid=7912173;http://fr.m.wikipedia.org/w/index.php?curid=7912173;551m
7317334;48.5783;7.75255;landmark;Maison au 20 rue d'Austerlitz à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317334;http://fr.m.wikipedia.org/w/index.php?curid=7317334;552m
6491132;48.5783;7.75255;landmark;Maison (20 rue d'Austerlitz - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=6491132;http://fr.m.wikipedia.org/w/index.php?curid=6491132;552m
7363938;48.5783;7.75255;landmark;Maison (20 rue d'Austerlitz - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=7363938;http://fr.m.wikipedia.org/w/index.php?curid=7363938;552m
7317269;48.5811;7.74141;landmark;Immeuble au 6 rue des Moulins à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317269;http://fr.m.wikipedia.org/w/index.php?curid=7317269;555m
3895453;48.5853;7.74233;landmark;Ancienne Synagogue Les Halles;http://fr.wikipedia.org/w/index.php?curid=3895453;http://fr.m.wikipedia.org/w/index.php?curid=3895453;557m
3895500;48.5853;7.74233;landmark;Ancienne Synagogue Les Halles;http://fr.wikipedia.org/w/index.php?curid=3895500;http://fr.m.wikipedia.org/w/index.php?curid=3895500;557m
4084506;48.5853;7.74233;landmark;Ancienne Synagogue Les Halles;http://fr.wikipedia.org/w/index.php?curid=4084506;http://fr.m.wikipedia.org/w/index.php?curid=4084506;557m
5446343;48.5853;7.74233;landmark;Ancienne Synagogue Les Halles;http://fr.wikipedia.org/w/index.php?curid=5446343;http://fr.m.wikipedia.org/w/index.php?curid=5446343;557m
5446328;48.5853;7.74233;landmark;Ancienne Synagogue Les Halles;http://fr.wikipedia.org/w/index.php?curid=5446328;http://fr.m.wikipedia.org/w/index.php?curid=5446328;557m
7909300;48.5809;7.75581;landmark;Place des Bateliers;http://fr.wikipedia.org/w/index.php?curid=7909300;http://fr.m.wikipedia.org/w/index.php?curid=7909300;557m
7317130;48.5775;7.749;landmark;Hôtel d'Ettenheimmunster;http://fr.wikipedia.org/w/index.php?curid=7317130;http://fr.m.wikipedia.org/w/index.php?curid=7317130;559m
7907386;48.5785;7.75356;landmark;Petite rue d'Austerlitz;http://fr.wikipedia.org/w/index.php?curid=7907386;http://fr.m.wikipedia.org/w/index.php?curid=7907386;575m
3343910;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=3343910;http://fr.m.wikipedia.org/w/index.php?curid=3343910;577m
3379395;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=3379395;http://fr.m.wikipedia.org/w/index.php?curid=3379395;577m
3895309;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=3895309;http://fr.m.wikipedia.org/w/index.php?curid=3895309;577m
4035230;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=4035230;http://fr.m.wikipedia.org/w/index.php?curid=4035230;577m
5446342;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=5446342;http://fr.m.wikipedia.org/w/index.php?curid=5446342;577m
5446344;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=5446344;http://fr.m.wikipedia.org/w/index.php?curid=5446344;577m
5446337;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=5446337;http://fr.m.wikipedia.org/w/index.php?curid=5446337;577m
5446333;48.5863;7.75403;landmark;République;http://fr.wikipedia.org/w/index.php?curid=5446333;http://fr.m.wikipedia.org/w/index.php?curid=5446333;577m
7317685;48.585;7.7556;landmark;Pfälzerhaus;http://fr.wikipedia.org/w/index.php?curid=7317685;http://fr.m.wikipedia.org/w/index.php?curid=7317685;581m
5561879;48.585;7.7556;landmark;Pfälzerhaus (6 rue Pierre Bucher - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5561879;http://fr.m.wikipedia.org/w/index.php?curid=5561879;581m
2220780;48.5857;7.75514;landmark;Musée Tomi Ungerer;http://fr.wikipedia.org/w/index.php?curid=2220780;http://fr.m.wikipedia.org/w/index.php?curid=2220780;591m
7034928;48.5863;7.75446;railwaystation;République (tramway de Strasbourg);http://fr.wikipedia.org/w/index.php?curid=7034928;http://fr.m.wikipedia.org/w/index.php?curid=7034928;594m
6389039;48.5854;7.74176;landmark;Allée des Justes parmi les nations (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=6389039;http://fr.m.wikipedia.org/w/index.php?curid=6389039;594m
5788300;48.5854;7.74179;landmark;Synagogue consistoriale du quai Kléber (Strasbourg 1898-1941);http://fr.wikipedia.org/w/index.php?curid=5788300;http://fr.m.wikipedia.org/w/index.php?curid=5788300;596m
7023931;48.5854;7.74179;landmark;"Synagogue consistoriale du quai Kléber; Strasbourg";http://fr.wikipedia.org/w/index.php?curid=7023931;http://fr.m.wikipedia.org/w/index.php?curid=7023931;596m
26351;48.5796;7.75545;city;Krutenau;http://fr.wikipedia.org/w/index.php?curid=26351;http://fr.m.wikipedia.org/w/index.php?curid=26351;598m
3564992;48.5861;7.7425;landmark;Place des Halles;http://fr.wikipedia.org/w/index.php?curid=3564992;http://fr.m.wikipedia.org/w/index.php?curid=3564992;600m
5579221;48.5861;7.7425;city;Quartier des Halles (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5579221;http://fr.m.wikipedia.org/w/index.php?curid=5579221;600m
1011140;48.5842;7.7565;edu;Lycée international des Pontonniers;http://fr.wikipedia.org/w/index.php?curid=1011140;http://fr.m.wikipedia.org/w/index.php?curid=1011140;605m
7317690;48.5851;7.75594;landmark;Ancien corps de garde de la Porte des Juifs;http://fr.wikipedia.org/w/index.php?curid=7317690;http://fr.m.wikipedia.org/w/index.php?curid=7317690;605m
5601380;48.5881;7.74797;city;Tribunal (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5601380;http://fr.m.wikipedia.org/w/index.php?curid=5601380;613m
5601499;48.5881;7.74797;landmark;Palais de justice de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=5601499;http://fr.m.wikipedia.org/w/index.php?curid=5601499;613m
3234362;48.5809;7.74063;city;Petite France (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=3234362;http://fr.m.wikipedia.org/w/index.php?curid=3234362;617m
7317703;48.577;7.74956;landmark;Tour au 9 place de l'Hôpital à Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317703;http://fr.m.wikipedia.org/w/index.php?curid=7317703;618m
3343910;48.5834;7.74025;landmark;Alt Winmärik (Vieux Marché aux Vins);http://fr.wikipedia.org/w/index.php?curid=3343910;http://fr.m.wikipedia.org/w/index.php?curid=3343910;624m
4035230;48.5834;7.74025;landmark;Alt Winmärik (Vieux Marché aux Vins);http://fr.wikipedia.org/w/index.php?curid=4035230;http://fr.m.wikipedia.org/w/index.php?curid=4035230;624m
4084506;48.5834;7.74025;landmark;Alt Winmärik (Vieux Marché aux Vins);http://fr.wikipedia.org/w/index.php?curid=4084506;http://fr.m.wikipedia.org/w/index.php?curid=4084506;624m
7317619;48.5843;7.75673;landmark;Maison d'Alfred Marzolff;http://fr.wikipedia.org/w/index.php?curid=7317619;http://fr.m.wikipedia.org/w/index.php?curid=7317619;626m
424791;48.5876;7.7526;landmark;Palais du Rhin;http://fr.wikipedia.org/w/index.php?curid=424791;http://fr.m.wikipedia.org/w/index.php?curid=424791;631m
6863057;48.5779;7.75347;landmark;Place d'Austerlitz;http://fr.wikipedia.org/w/index.php?curid=6863057;http://fr.m.wikipedia.org/w/index.php?curid=6863057;632m
250891;48.5862;7.75527;landmark;Théâtre national de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=250891;http://fr.m.wikipedia.org/w/index.php?curid=250891;634m
7062778;48.5862;7.75527;landmark;Palais de la diète d'Alsace-Lorraine;http://fr.wikipedia.org/w/index.php?curid=7062778;http://fr.m.wikipedia.org/w/index.php?curid=7062778;634m
1288138;48.5817;7.75716;city;Ernest Münch;http://fr.wikipedia.org/w/index.php?curid=1288138;http://fr.m.wikipedia.org/w/index.php?curid=1288138;634m
1443745;48.5876;7.75286;landmark;Commission centrale pour la navigation du Rhin;http://fr.wikipedia.org/w/index.php?curid=1443745;http://fr.m.wikipedia.org/w/index.php?curid=1443745;636m
131551;48.5872;7.7538;city;Neustadt (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=131551;http://fr.m.wikipedia.org/w/index.php?curid=131551;640m
2504256;48.5883;7.74889;landmark;Église Saint-Pierre-le-Jeune catholique de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=2504256;http://fr.m.wikipedia.org/w/index.php?curid=2504256;642m
1270859;48.5844;7.74028;landmark;Église Saint-Jean de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=1270859;http://fr.m.wikipedia.org/w/index.php?curid=1270859;648m
7918381;48.5873;7.75386;city;Quartier Centre - République (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=7918381;http://fr.m.wikipedia.org/w/index.php?curid=7918381;650m
7902967;48.5771;7.75187;landmark;Rue de la 1re Armée;http://fr.wikipedia.org/w/index.php?curid=7902967;http://fr.m.wikipedia.org/w/index.php?curid=7902967;653m
2126440;48.5873;7.75397;landmark;Place de la République (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=2126440;http://fr.m.wikipedia.org/w/index.php?curid=2126440;654m
3441239;48.5873;7.75398;landmark;Monument aux morts de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=3441239;http://fr.m.wikipedia.org/w/index.php?curid=3441239;654m
689754;48.5828;7.73972;landmark;Église Saint-Pierre-le-Vieux de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=689754;http://fr.m.wikipedia.org/w/index.php?curid=689754;656m
5561879;48.5828;7.73972;landmark;Église Saint-Pierre-le-Vieux (1 Grand Rue - Strasbourg);http://fr.wikipedia.org/w/index.php?curid=5561879;http://fr.m.wikipedia.org/w/index.php?curid=5561879;656m
7317073;48.5766;7.7502;;Enceinte de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7317073;http://fr.m.wikipedia.org/w/index.php?curid=7317073;672m
7374906;48.5766;7.7502;;Modèle:Portes allemandes de Strasbourg;http://fr.wikipedia.org/w/index.php?curid=7374906;http://fr.m.wikipedia.org/w/index.php?curid=7374906;672m
7913574;48.5814;7.73965;city;Quartier Centre - Gare (Strasbourg);http://fr.wikipedia.org/w/index.php?curid=7913574;http://fr.m.wikipedia.org/w/index.php?curid=7913574;673m
